origintime,longitude,latitude,depth,magnitude
2019-09-0604:13:09.168,179.4817352,-33.1986618,378.1601868,4.292305426
2019-09-2012:52:02.130,179.9152832,-32.60171127,33,4.295040856
2019-08-0414:55:52.409,178.6764221,-36.2504921,33,4.301508122
2019-12-1414:09:29.162,-179.8084717,-33.52674103,170.6467743,4.301654231
2020-05-2505:54:52.404,-179.5266571,-32.41473389,246.3608246,4.302094698
2019-06-2511:31:37.601,-179.1843872,-32.89086151,33,4.302441658
2019-08-0908:13:34.361,179.6171265,-33.97531891,12,4.303388061
2020-04-0501:02:48.329,178.7140503,-35.37763214,5,4.304710609
2019-06-0902:45:10.482,168.1985779,-44.37567139,5,4.308933391
2019-09-1117:28:29.007,175.959259,-38.60746765,141.4619751,4.311665172
2019-11-1004:26:38.647,-179.3779144,-33.60765457,122.8735352,4.312931543
2019-09-1900:35:41.636,175.8515778,-38.66495895,142.7715607,4.313363782
2019-09-2005:06:26.778,-179.3769073,-33.64128876,12,4.315985262
2020-01-2417:18:46.564,-179.7184143,-32.96204758,141.3302155,4.315989792
2019-07-1311:00:58.989,-179.0841675,-34.18548584,12,4.326654803
2019-09-2619:53:32.651,-178.338974,-33.91102982,12,4.328852423
2019-09-2303:06:30.421,178.6891785,-32.29198074,12,4.332558673
2020-03-2705:56:54.231,166.6039886,-45.19223404,5,4.332760644
2019-09-0702:22:37.318,179.2057343,-33.28216553,383.4337769,4.338427658
2019-11-1011:32:08.892,-179.2129974,-33.05315399,458.7571716,4.34404261
2019-12-3020:43:56.099,-178.8889465,-33.32355499,12,4.344348615
2019-12-3102:10:28.872,-179.1158142,-33.0308075,33,4.344930684
2019-08-2311:39:25.822,179.410614,-35.83959198,152.0641937,4.347572134
2020-01-2521:26:06.259,-179.3472595,-35.5578804,33,4.349130075
2019-09-1803:46:30.045,-179.7544556,-32.93455887,371.1705933,4.358851365
2019-09-2718:41:19.736,-178.3016663,-33.46548843,33,4.359406464
2019-06-0718:46:30.953,-178.2125549,-34.39244843,33,4.359506835
2019-08-1118:16:50.659,179.4787903,-32.77238083,577.0701904,4.360421598
2019-10-2502:51:39.932,-179.8572083,-33.06784821,127.535141,4.361191818
2020-01-2804:47:03.188,-179.3179169,-35.76062775,112.3620224,4.362480187
2019-09-2107:22:03.900,-178.5140533,-32.8367691,143.9310303,4.366890729
2019-06-2812:03:15.152,179.6794128,-33.40528107,12,4.371539698
2020-03-1916:34:00.943,179.7268677,-33.5327034,312.9951477,4.371982574
2019-12-2909:41:47.424,-178.4095612,-33.31439209,236,4.37399456
2020-04-1706:26:52.624,-179.2899323,-33.79484177,12,4.37426349
2019-07-0622:56:06.076,-178.4209137,-32.79159546,12,4.375916918
2020-05-2505:44:15.250,174.953064,-40.42692184,27.92135239,4.376344089
2020-01-2403:52:52.433,179.4643402,-34.33147049,12,4.376344362
2020-03-2505:51:22.004,174.1047363,-41.85571289,10.33981037,4.376807191
2019-07-1713:52:11.275,164.8505402,-48.46167755,33,4.382186528
2020-03-1109:48:44.107,-177.8146057,-32.54640579,100,4.382629167
2019-12-1716:14:23.605,167.4190521,-45.01991272,97.9566803,4.382905928
2020-03-0906:19:33.250,-179.8740234,-33.89790344,12,4.391289028
2019-06-2520:42:59.514,-178.4172516,-32.77114487,33,4.391870984
2019-06-1915:46:27.247,177.1175842,-37.54124451,5,4.394496502
2019-07-0305:20:09.567,179.5497131,-33.86380386,12,4.39601637
2019-07-1005:48:35.438,-179.8349304,-33.5161171,286.4869995,4.398551021
2019-06-2005:30:13.395,-178.8515015,-33.55230713,33,4.400370801
2020-02-2911:05:46.395,-178.6811829,-33.43086243,33,4.404576697
2019-09-0300:51:42.014,179.1396332,-33.76948547,12,4.406740341
2019-07-2304:37:13.971,179.7639465,-32.68124771,12,4.411058961
2020-04-0923:53:11.689,-178.525177,-32.99571228,12,4.41118462
2020-04-1600:54:07.871,173.4643402,-40.19081116,150.859314,4.411715259
2020-02-0107:25:34.455,-178.7505188,-34.61725998,33,4.414327005
2019-06-2117:57:20.906,179.3925781,-33.91762543,33,4.417093426
2019-10-0610:00:38.598,175.0040131,-39.02534866,212.8594208,4.417586131
2019-06-2819:39:47.887,-178.5982056,-33.0485878,12,4.417898531
2019-10-1903:34:29.667,166.9615784,-46.00212097,83.90076447,4.419970982
2020-04-1202:23:40.148,-179.6733398,-34.2580986,12,4.420638835
2020-03-1312:07:12.435,179.7193451,-32.78524017,300,4.42666806
2019-12-2909:55:24.312,-177.9977722,-33.21070099,347.8690186,4.42704578
2019-10-1505:01:18.845,170.8704071,-43.25173187,5,4.429324674
2019-08-0408:00:56.931,179.9385986,-32.59304428,412.3046265,4.430880737
2020-05-1311:27:49.622,-179.2601471,-34.0337944,201.7240295,4.432714095
2020-03-2305:24:41.109,-178.6990967,-34.36494446,152.7584381,4.439023901
2020-01-2812:52:18.096,-177.826004,-32.76454544,33,4.439480464
2020-03-3010:49:00.785,-178.9608002,-33.4091301,12,4.442096107
2020-01-0108:24:52.185,-178.3627777,-33.59850693,12,4.445212669
2020-04-2702:01:34.606,173.3881378,-40.30392838,195.9993134,4.446687527
2019-10-2019:11:39.865,177.9862061,-38.70145035,27.33046913,4.451435589
2020-03-0303:40:35.769,179.6800079,-35.88196182,12,4.453267956
2020-05-2500:38:27.611,174.9789581,-40.44212723,30.08524704,4.453729609
2019-06-1920:14:59.101,-178.5182343,-34.04849243,33,4.455037438
2019-11-1204:06:10.532,-178.1740875,-33.82896423,225.4375,4.45535671
2019-06-2108:16:45.977,179.4450836,-33.72997284,12,4.456398942
2020-02-0613:12:27.760,-178.6084137,-32.37347412,12,4.457074999
2020-04-0408:29:40.270,179.0701904,-35.08853531,12,4.457745702
2019-06-1716:57:58.596,179.4042206,-32.91308212,208,4.459048952
2020-05-2714:43:21.778,172.8666992,-41.84929276,81.96598816,4.460890274
2019-06-2021:14:25.714,179.7105255,-33.80848312,33,4.460896012
2020-05-1510:42:53.250,-178.4594727,-32.98365402,12,4.460976096
2020-03-0814:10:22.726,-178.3156738,-34.00673294,33,4.462898446
2020-05-2422:44:30.710,174.9568329,-40.44955063,30.00016212,4.463502474
2019-06-2616:10:24.188,179.9846649,-33.2793541,12,4.466416665
2019-11-2917:30:41.615,177.8838501,-39.27221298,23.56778145,4.470447242
2019-06-2102:02:33.818,-178.5696259,-33.9004631,33,4.477235835
2020-03-1106:24:01.540,-177.627594,-32.64393234,33,4.483040921
2019-07-0318:15:32.932,179.690033,-35.69923019,140.1562653,4.485869903
2019-07-1010:38:28.700,179.2245941,-34.04821396,12,4.487516962
2019-11-1306:51:53.647,179.6757202,-32.59552002,12,4.488780834
2019-06-2503:00:01.494,-177.8977509,-32.86908722,33,4.490707701
2020-01-2602:46:35.312,-179.2160034,-35.6314888,98.13398743,4.491311072
2019-12-1817:35:02.448,-178.5413513,-32.46860123,12,4.496377316
2020-03-2123:44:38.411,-178.846344,-33.7587738,12,4.496793922
2019-09-1022:32:45.856,177.4580078,-44.03665924,33,4.496890583
2019-07-2613:12:34.057,164.8946381,-48.47249603,33,4.500710803
2019-09-1106:57:48.255,174.203125,-40.42695999,84.92887878,4.502934047
2019-09-0314:23:20.417,177.0150146,-37.88034439,112.1316071,4.504268173
2019-07-0713:36:49.725,-178.2026062,-32.88809204,12,4.50954819
2020-02-0220:07:18.109,-178.7234497,-35.00404358,180.0870361,4.510467221
2019-09-0407:04:34.465,175.9264374,-38.85774612,5,4.511246795
2019-06-2622:57:34.619,-178.6561432,-32.80479813,33,4.513183958
2019-10-2814:47:01.248,167.0489044,-45.59632111,57.17320251,4.514049591
2020-01-2606:40:31.906,-179.2779083,-35.53478241,111.4541092,4.51666815
2020-01-0121:38:41.332,-178.2622375,-33.27615356,10,4.519642882
2019-11-1122:36:14.450,-179.1589661,-33.30762482,241.9345856,4.522372199
2020-02-0201:42:03.563,-177.92659,-32.49516678,0,4.522999532
2019-07-1711:49:45.290,164.9275665,-48.67359543,33,4.528463432
2020-04-2523:36:21.683,-178.4792328,-34.48275375,12,4.528523213
2019-06-2112:07:12.812,179.5632172,-33.83597183,12,4.529095771
2020-01-2610:20:59.152,-179.2255402,-35.66732407,33,4.529382236
2019-08-1514:09:05.649,-179.3259125,-33.01066208,12,4.535331402
2020-01-0313:25:41.121,-179.7212372,-34.43344116,12,4.535996537
2019-06-2009:13:15.860,-178.3335419,-34.16173172,33,4.536408143
2020-03-0819:34:58.989,-178.6937256,-34.53948212,12,4.53654885
2019-06-0508:25:58.286,178.9251862,-34.95305252,12,4.541750671
2019-11-2805:40:02.597,-179.709259,-32.3027153,299.0106201,4.545349732
2019-06-2418:33:28.485,-177.7720642,-32.90016556,33,4.550154906
2019-06-2009:37:56.166,179.5577698,-33.79238892,12,4.551984186
2020-01-2016:22:20.113,-178.1791992,-32.7872467,12,4.556657226
2019-12-0412:53:58.395,176.5388031,-37.6003685,174.6848755,4.558430526
2019-07-2900:54:19.833,164.8586273,-48.69023514,33,4.560218816
2019-07-1307:59:47.580,-177.5254059,-33.10721588,12,4.565383081
2019-10-0921:16:25.670,-178.8144379,-35.03614044,12,4.565654466
2020-05-1901:25:08.505,-179.8453674,-33.81427765,299.5050659,4.569944892
2020-01-0520:58:07.877,167.1637268,-45.49256134,48.31069565,4.57245347
2019-09-0522:15:55.838,178.4914093,-35.41569519,33,4.573587157
2019-06-2516:35:59.556,-177.8247681,-32.96968079,33,4.577983066
2019-10-0601:00:24.727,-179.7293396,-32.9159317,12,4.579440694
2019-06-2117:04:11.346,179.5737915,-33.69645691,33,4.584243724
2020-03-1715:39:23.435,-179.6903229,-32.48660278,300,4.587767697
2019-06-2306:26:22.891,-179.0785675,-33.35429382,33,4.590181951
2020-01-0218:12:46.750,-178.7316132,-32.86790466,12,4.590885943
2019-06-2515:38:50.596,-178.0427246,-32.85516357,33,4.591687289
2019-09-2715:21:57.149,179.9185486,-33.0870285,364.0057678,4.60121041
2019-11-0809:59:54.177,-178.2203064,-33.88518143,33,4.603062644
2019-09-1418:29:02.298,164.7071228,-49.05334091,33,4.604380192
2019-12-3102:07:43.628,-177.794281,-33.29611588,33,4.605541003
2019-08-2204:10:49.158,174.4196014,-41.58006668,12,4.605803989
2019-06-1917:26:25.283,-177.6472778,-33.24333572,33,4.612436903
2020-03-2314:10:51.568,179.8888397,-32.99394608,337.5518494,4.619233392
2020-04-1800:54:04.351,177.6104736,-37.2376442,92.93684387,4.619724262
2020-04-2009:27:34.649,-179.3370819,-32.3001709,312.3790894,4.620759381
2020-01-1317:06:25.443,-178.2187347,-33.0015831,12,4.625485569
2020-05-0303:31:51.665,175.8759766,-42.94635391,33,4.626839118
2019-11-0322:38:08.762,-178.8612671,-33.44763184,33,4.639258984
2020-01-0105:12:33.950,-179.3153839,-33.21512985,12,4.639381861
2020-03-2914:07:20.178,-179.2829437,-33.85929489,12,4.64415644
2020-01-2401:16:01.450,179.6459656,-32.3095665,290.7257996,4.648293724
2020-03-1320:49:54.753,-177.995285,-33.16750336,12,4.656658575
2019-06-2021:11:35.537,179.5299225,-33.63683701,33,4.660079984
2020-03-1103:55:03.757,-178.6231842,-32.35805893,33,4.660294707
2019-08-2705:25:41.484,178.1518707,-37.69486618,54.63618088,4.662175554
2019-07-0706:57:24.210,179.5077362,-33.69628906,12,4.665735116
2020-01-1306:49:14.250,179.7557983,-36.9991951,12,4.666684134
2019-06-1912:41:05.426,179.1252899,-32.6892395,33,4.670984212
2019-07-1207:30:33.482,179.2938843,-33.97919846,12,4.671795758
2019-11-0706:24:23.599,-178.3314209,-33.18488693,12,4.672621878
2020-01-0413:31:14.567,-178.9534912,-32.69068146,12,4.67627365
2019-07-1712:05:36.701,165.0429993,-48.65312195,33,4.680015792
2019-08-0215:04:10.071,-178.5179291,-33.12567139,288.3432007,4.697666449
2019-06-0500:55:19.414,179.753067,-32.52248764,427.058075,4.698620313
2019-08-3015:18:47.896,-178.3794861,-33.08863068,12,4.69981847
2020-02-0413:02:43.518,-178.7763824,-33.86230469,33,4.699891903
2019-06-2005:30:55.926,-178.5728607,-33.79554367,33,4.710298565
2020-02-2606:17:44.168,-179.1807709,-35.74790192,33,4.711033155
2020-03-2601:46:22.259,-178.5587769,-33.58934021,12,4.713246438
2020-05-0816:30:39.540,-178.1964111,-32.42550659,12,4.713277678
2019-12-2922:57:36.491,-178.1750031,-32.99465942,33,4.723347541
2019-09-1715:57:25.991,177.9654236,-33.21306229,12,4.726045313
2020-01-2506:27:46.740,174.5280762,-40.61848068,57.21288681,4.726713814
2020-03-1712:19:31.619,169.6179352,-47.19377899,12,4.728336739
2020-01-0105:44:07.480,-178.8005829,-33.23648453,12,4.728559189
2020-02-0413:16:26.964,-179.8845367,-33.78363419,219.8748322,4.729758438
2019-11-2610:52:08.870,-179.8166046,-33.13539505,12,4.73578583
2020-04-0705:38:06.029,176.2115784,-39.76827621,24.52253342,4.740031494
2019-09-3021:07:27.074,167.7758484,-44.54531097,5,4.740233407
2019-06-1915:28:58.611,-178.9220276,-34.0317955,149.2267151,4.75521985
2019-06-1916:12:07.354,-178.4365387,-33.14706039,33,4.764234296
2019-10-1018:32:14.186,-179.1754913,-35.27587128,12,4.766662407
2019-07-1203:24:49.347,179.4287567,-34.65620804,197.3954773,4.767887657
2020-04-1807:51:07.211,167.4873962,-45.06083679,58.36637497,4.771085152
2020-03-3013:10:47.131,-179.7206421,-32.8711586,12,4.771297498
2020-03-1615:14:06.757,179.4809723,-33.9199791,205.1253967,4.777082108
2020-05-0318:41:51.486,165.9508362,-46.48136139,5,4.784321594
2020-01-1013:15:01.541,-178.4928589,-32.71990585,12,4.78460633
2020-02-1611:49:56.266,-178.4441528,-34.29253387,33,4.785447934
2019-07-1711:57:11.369,164.8808441,-48.64969254,33,4.785921975
2019-09-1715:54:59.954,179.0446014,-33.18161011,12,4.786438748
2020-01-0416:19:32.308,-179.9411621,-33.87198639,113.0088959,4.78657667
2020-03-2812:18:10.362,174.254425,-41.66160583,11.54535198,4.786903019
2020-01-1523:14:01.349,179.0309448,-37.15662384,12,4.787536218
2020-03-3000:34:19.256,-179.6108704,-32.31608582,337.7922668,4.792692659
2019-07-0707:57:19.945,-179.4312439,-34.12197876,12,4.793723854
2019-06-2109:14:00.208,179.5140381,-33.72759628,12,4.79395416
2019-06-2501:23:58.302,-177.5395813,-32.96284103,33,4.798510119
2019-12-1506:55:08.315,-178.0751495,-32.60873032,12,4.803439582
2019-06-2105:03:06.629,-178.7851257,-33.49320602,33,4.807488592
2019-06-2501:51:57.273,-177.8885803,-32.87740326,127.3539276,4.809909287
2019-06-2705:14:18.219,-177.7219849,-32.83491898,33,4.818999468
2019-08-1005:26:16.064,-179.6976624,-34.30198288,12,4.825630152
2020-01-0116:22:48.716,-177.9791412,-33.06949997,12,4.835701917
2019-06-1518:23:22.328,-178.0599518,-33.01958466,12,4.837110307
2020-04-0817:09:48.297,-177.780365,-32.5692749,33,4.838687123
2020-03-1206:08:52.854,-177.598175,-32.53013992,100,4.840238801
2020-04-2004:22:58.992,179.0193787,-32.39331436,12,4.860244011
2019-07-3018:37:45.355,-178.6397247,-33.58619308,12,4.86364228
2020-01-0407:18:19.657,176.9446106,-36.73994064,309.0535889,4.871384692
2019-09-1711:05:32.266,178.9442902,-32.39574814,12,4.872433495
2019-12-1406:12:36.879,176.1366882,-39.25822449,44.8106575,4.874175827
2019-06-2812:40:00.355,-178.361145,-33.89419174,33,4.880724753
2019-08-0703:42:39.989,-178.9030151,-32.77724838,257.3860168,4.886093711
2019-06-2020:07:57.937,-178.6549683,-33.42803574,33,4.892379453
2019-10-0317:46:34.246,-178.5422058,-32.62074661,33,4.893773774
2019-11-1320:58:39.368,-178.0403137,-32.59490585,12,4.894447244
2019-11-0908:53:49.838,-179.3690948,-34.8384552,12,4.905178926
2019-09-2119:34:56.286,-178.2363739,-34.02609634,12,4.91017149
2019-06-2520:10:31.637,-177.8225098,-32.8994751,33,4.913579817
2020-01-0118:09:24.887,-179.5105591,-32.41576767,361.987854,4.915465041
2019-06-0317:24:38.671,179.0472107,-37.12293243,12,4.919813124
2019-06-1403:01:33.401,-179.5843048,-33.66671753,12,4.920769868
2019-07-1209:29:25.134,-178.2218628,-33.17282104,12,4.92106469
2019-12-0722:33:04.308,178.6009521,-35.27885437,161.0231628,4.925923552
2019-06-1707:37:03.435,-178.0176086,-33.20206451,33,4.926761969
2019-06-2705:08:16.257,-177.5473022,-32.99568939,33,4.93247691
2019-09-0216:59:10.165,-177.5722656,-32.59035492,12,4.93882239
2019-08-0923:13:34.140,-179.5027161,-34.17587662,12,4.957636109
2019-07-1207:17:43.047,179.2280884,-34.08280182,12,4.971209495
2019-07-2610:02:20.400,176.8227844,-37.26575089,221.9208221,4.972003807
2020-01-1514:36:51.327,-178.0221405,-33.49155426,12,4.974620313
2019-12-1509:52:23.823,177.2119751,-37.44716644,133.8652802,4.983322607
2019-12-3017:31:35.161,-178.3865662,-33.3528595,12,4.986898414
2019-09-0409:13:46.629,178.6161499,-36.81230545,12,4.989935611
2020-02-2223:28:04.128,-177.7571869,-33.68085861,33,4.997887899
2019-09-0407:02:52.385,175.9097595,-38.8513298,5,5.018913848
2019-06-1923:47:18.178,-178.691803,-33.50328445,33,5.020945766
2020-05-3010:56:54.582,175.0029907,-40.44482422,35.7023735,5.021253394
2019-10-2716:44:41.020,176.0878906,-37.87695694,275.6353455,5.024724974
2020-03-1514:22:37.840,177.5291595,-37.57616043,73.20803833,5.026609161
2020-02-0504:49:27.599,-177.6006012,-32.76561356,33,5.045289596
2019-08-3112:28:48.161,-177.7574158,-32.72679138,33,5.048002018
2019-12-2914:16:52.188,-178.0753784,-33.04785156,12,5.054294333
2020-03-1816:56:23.043,179.1548767,-36.49711609,33,5.057271571
2020-02-1115:02:14.645,-178.1899109,-33.01377106,0,5.058708222
2019-07-1200:16:52.020,179.7676239,-34.03355026,12,5.068412238
2020-01-0121:32:50.970,-178.4379272,-33.14631271,10,5.074916614
2019-06-1809:56:42.474,-178.3100891,-33.62650299,12,5.077178979
2020-03-1515:28:58.860,172.7736816,-42.67739105,8.131281853,5.091373184
2019-06-2705:15:40.474,-178.0563812,-32.91795349,33,5.101748562
2019-07-1718:28:11.273,165.3603668,-47.56822586,33,5.129673483
2019-10-0920:22:49.354,-178.8490143,-35.01733017,12,5.152134512
2020-02-2410:14:22.764,167.4463806,-44.71028137,5,5.152573398
2019-08-1120:44:36.205,172.7803497,-41.21015549,102.1279449,5.152679066
2019-06-2005:24:42.294,-178.3130646,-33.65339279,33,5.15812723
2019-06-2023:15:12.504,179.7279053,-33.79676819,33,5.163504086
2019-06-2105:34:21.310,-178.27771,-33.63613129,33,5.172947192
2020-03-0520:39:33.669,-178.0335083,-32.64282227,12,5.177189705
2019-06-1803:45:42.861,-177.6547089,-32.77559662,33,5.182467388
2020-01-2609:44:10.451,-179.1434937,-35.90116119,33,5.184312429
2019-06-2000:04:29.286,-178.3828278,-33.95652771,12,5.196117973
2019-07-0707:53:31.149,179.4638824,-33.87715912,12,5.196174516
2019-08-0816:32:56.505,-179.6873627,-33.21574402,12,5.203497547
2019-07-0522:30:50.068,-179.0695038,-33.19810104,12,5.212750572
2019-12-3102:02:58.702,-177.8274231,-33.34157562,33,5.214532094
2019-10-0307:59:22.887,-178.8900146,-33.86747742,33,5.214962363
2020-04-2622:52:11.813,167.536087,-44.99587631,71.31930542,5.228785222
2019-09-1307:56:52.858,-179.0330353,-33.82809067,12,5.248651198
2019-12-3017:47:41.507,-178.1457977,-33.45724869,12,5.250199283
2020-02-2006:35:29.506,-178.440155,-34.35491562,147.6123047,5.253571421
2019-07-0706:34:24.948,-177.857193,-32.54171753,12,5.257896033
2019-10-1401:44:15.434,-179.3248291,-32.38805389,318.070282,5.281192157
2019-10-0703:29:48.367,177.3336639,-38.26429367,38.14467239,5.282344604
2019-09-2717:26:23.602,-177.9804535,-33.495224,33,5.293086574
2020-01-0119:28:46.782,-177.544754,-32.95381546,12,5.298679028
2020-01-0120:38:21.667,-178.6964264,-32.92629623,10,5.30710721
2020-01-2521:20:05.884,-178.9559326,-35.59558868,33,5.322715962
2020-01-0120:01:25.049,-177.8507843,-33.26741791,12,5.347527728
2020-01-2519:24:52.119,-179.1864471,-35.59539795,33,5.349764009
2020-01-2510:45:12.357,174.552597,-40.62136841,63.65792084,5.359222441
2019-12-2413:38:21.641,-179.6452789,-32.40873337,281.548584,5.385519515
2019-12-0923:58:01.907,178.0682831,-38.87031174,29.01327896,5.386604292
2020-05-2600:34:04.117,174.9823761,-40.47169113,34.31409836,5.396372366
2020-03-2217:02:41.114,-179.11763,-34.13132477,33,5.399934242
2019-07-0617:52:18.383,-178.0956573,-32.83515549,12,5.437340773
2020-03-2001:36:08.305,-178.5306854,-34.44536209,12,5.441349441
2019-09-1207:08:08.528,-178.274292,-32.36865997,33,5.477140636
2020-01-2609:43:35.582,-179.2729492,-35.74417877,33,5.48606234
2020-05-2920:14:54.703,-177.9142761,-32.58013916,33,5.500643668
2019-06-1807:20:20.537,-177.7896423,-33.61330414,33,5.506992562
2019-08-1210:35:27.752,167.858551,-44.51518631,12,5.512261171
2019-09-0310:15:28.846,-179.9776764,-32.57286835,12,5.512378598
2020-03-1101:01:45.986,-177.4933929,-32.62435532,33,5.515511408
2019-06-0815:24:08.722,168.1524353,-44.34041977,5,5.52366011
2020-02-0409:47:26.309,176.5458221,-37.62953568,256.934021,5.527395486
2019-10-2408:53:37.454,167.4391632,-44.6741333,5,5.62728772
2019-10-0105:16:41.168,177.7724152,-39.15775299,22.00417519,5.652114377
2019-08-0400:11:09.190,165.7827148,-47.90458679,33,5.657353601
2019-11-0316:07:28.290,179.8477325,-34.9329071,73.94549561,5.702511366
2019-07-2323:08:52.480,-179.1854553,-33.94016266,12,5.842527681
2020-05-2419:53:33.278,174.9778137,-40.44614029,36.52345657,5.84628854
2019-11-2316:34:46.125,177.2585602,-37.41582108,115.045372,5.853862141
2020-03-1410:05:08.855,179.4497528,-36.34773254,12,5.9899275
2020-02-1700:28:12.492,-179.2092438,-33.28053665,33,5.997481828
